y_0,tau,C_nm,B_z_0,y_0_opt,tau_opt,C_nm_opt,B_z_0_opt,f_opt,random_seed,noise_level,num_repeat
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30211629514501975,1.3964697161734865,1.7130718104332399,9.683576691666119,0.18174449148379915,24,0.011505374386874129,24
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.2980124110562339,1.4077103905304438,1.7128690401862539,9.6569457807369,0.17703749390205537,25,0.011505374386874129,25
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.29458287607244904,1.445722918097956,1.622924692680409,9.578777817368492,0.240690440367681,26,0.011505374386874129,26
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30471192502800026,1.4037750954191672,1.6940939770152055,9.675766638117924,0.18228917093015862,27,0.011505374386874129,27
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3021118681653048,1.4197480578813009,1.6670111122300526,9.632786365522229,0.1814795651809844,28,0.011505374386874129,28
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3057793331305252,1.4361639304481708,1.633580861258306,9.635552750993844,0.21190944842156684,29,0.011505374386874129,29
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30111186382477484,1.4533368041495256,1.675694285547243,9.520231346046812,0.15453107489244258,30,0.011505374386874129,30
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30005044345481136,1.431674310620688,1.692362034832452,9.607429511779044,0.15242798109429925,31,0.011505374386874129,31
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3061840180970017,1.421581966643037,1.70272161510014,9.695585638668984,0.18454877951760093,32,0.011505374386874129,32
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.2989220199319653,1.4097848661718513,1.6969328493490052,9.685580075995954,0.17686827227878973,33,0.011505374386874129,33
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.29285708798934623,1.435603662046271,1.6261993223017621,9.554085569747468,0.13223986995591747,34,0.011505374386874129,34
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3057249698570921,1.443019887291859,1.6912771677813128,9.658568235697002,0.20120633949596595,35,0.011505374386874129,35
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3060352718448708,1.4077595852395777,1.713994234204676,9.709783714255192,0.13159133569314382,36,0.011505374386874129,36
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3019783969323831,1.4042529793418677,1.6941241641163867,9.662451088599413,0.18119433912841607,37,0.011505374386874129,37
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.284656466552999,1.4550263802055703,1.5988124063204847,9.494228905021739,0.1657580904774187,38,0.011505374386874129,38
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3089702286514289,1.420987062022058,1.7197444813439922,9.718539965906263,0.1659675935998316,39,0.011505374386874129,39
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3092424633269224,1.437848279313347,1.6361678900207293,9.592414780464987,0.150348950996467,40,0.011505374386874129,40
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30806157595724315,1.4047457993495842,1.7027154225121084,9.717899423032563,0.168604419016686,41,0.011505374386874129,41
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30955075951843536,1.4161035862353895,1.7108579188413204,9.7001538952203,0.153764136006925,42,0.011505374386874129,42
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.306721462283303,1.4292009143355584,1.6695722550484995,9.577324099287294,0.18964942255827255,43,0.011505374386874129,43
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30022646528233116,1.4239090516151767,1.6990672667485713,9.656981133495835,0.14448398921809644,44,0.011505374386874129,44
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3034326783132669,1.43852964733561,1.6337646924556184,9.523758258408797,0.15145826877835816,45,0.011505374386874129,45
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.31036387983995717,1.4300778300368329,1.688496691045635,9.683673810352865,0.1705527336603468,46,0.011505374386874129,46
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3193364208814141,1.4133970834670089,1.6860896660538605,9.654675168343909,0.1809032603663177,47,0.011505374386874129,47
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.30077154140119455,1.432493610346972,1.695847984003208,9.64865954141617,0.14579079247980536,48,0.011505374386874129,48
0.30415744215107904,1.4223368468649837,1.6811902642017569,9.634233615491215,0.3039145142020582,1.4522448471480953,1.6338099860509614,9.637511563841935,0.17646876781508292,49,0.011505374386874129,49
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4339054033698398,1.622921871624229,0.7894234084121602,11.079665555966235,0.26126696448732156,50,0.013344566896583882,0
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43823578151615566,1.6193193177988854,0.789114380380788,11.007231317797602,0.25091357535151015,51,0.013344566896583882,1
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43269103551616406,1.6381370971736704,0.7746488782244617,10.952186201084288,0.24961513951333747,52,0.013344566896583882,2
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4279119630398211,1.6386455527560193,0.7626539689868841,10.848216423238535,0.27978861545878053,53,0.013344566896583882,3
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.42813934191437225,1.6578556490035852,0.7517307174113811,10.859229621428252,0.25050677277847766,54,0.013344566896583882,4
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4335913815369189,1.6604794019749283,0.775615765378325,11.06670231322209,0.26876341569782897,55,0.013344566896583882,5
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.41953000448375927,1.6371387018783545,0.7601718655956988,10.962395490508488,0.2101055466102002,56,0.013344566896583882,6
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43404079478795343,1.5992161907370075,0.808328830040263,11.102809401811692,0.23239168121394146,57,0.013344566896583882,7
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4368508308905277,1.5875714223620432,0.7949136082131838,11.05586692995871,0.19325943403986698,58,0.013344566896583882,8
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4308426953473505,1.638668913950657,0.780656772459038,10.992970769455095,0.24009019509269747,59,0.013344566896583882,9
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4344537038894885,1.631618941624294,0.7879755979315333,11.011536143444365,0.2356216203120997,60,0.013344566896583882,10
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43959211094296785,1.619638783799375,0.7912815041145823,10.988836209779633,0.2522241561149533,61,0.013344566896583882,11
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4408836251969692,1.6516595079688872,0.7620811108559954,10.997059659393758,0.2154060605929631,62,0.013344566896583882,12
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.3936295770836064,2.495998795762178,0.3944372504870536,8.839175443531747,1.0130729329185821,63,0.013344566896583882,13
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4347436682173518,1.6462556624774223,0.768380345334653,11.017475945618349,0.23964802377632347,64,0.013344566896583882,14
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4319819571418449,1.6060632207508438,0.7926530316976298,11.103704388552725,0.2587919173749924,65,0.013344566896583882,15
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43338533487482694,1.5939772919410118,0.7952160297060392,11.020457046499928,0.2325930374717605,66,0.013344566896583882,16
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.42847678964582825,1.6296216058084088,0.764580524651436,10.840243569736142,0.21864023239705369,67,0.013344566896583882,17
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4279874847053034,1.5865983969584667,0.8022516623334656,10.999768043244861,0.23205332507761126,68,0.013344566896583882,18
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43130167967732824,1.6163048263178368,0.7865098433986848,10.975041131294315,0.20977657414546835,69,0.013344566896583882,19
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.431730832934688,1.66170206923444,0.7526970037088092,10.875191806579492,0.22608566826437446,70,0.013344566896583882,20
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4334578191346474,1.6369058101644982,0.772814767140233,10.971583316168621,0.17614755718286312,71,0.013344566896583882,21
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4372128009401268,1.622171443782005,0.7852485692002205,11.042453261629467,0.21691150351182564,72,0.013344566896583882,22
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4456376634545712,1.6566647388803681,0.7715091142321286,10.99141133091059,0.22457974359387806,73,0.013344566896583882,23
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4291783842613172,1.621068759302436,0.7803263319165626,10.980102873471129,0.18118522418405603,74,0.013344566896583882,24
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.42895023964376294,1.6189948098287221,0.7749790218072029,10.92710354482056,0.19135860605887195,75,0.013344566896583882,25
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43040416767281914,1.6229624726455258,0.7838274534078762,10.973391780021446,0.23528495360264298,76,0.013344566896583882,26
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43462541214639333,1.622925863232599,0.7900164319301091,11.049329693937224,0.26831441574564174,77,0.013344566896583882,27
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4328717506802224,1.6151371080958588,0.791185973094116,10.98838730168549,0.20301715875223017,78,0.013344566896583882,28
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43584102133195124,1.6354372855732313,0.7835591536921676,11.024844683036488,0.21257147064660076,79,0.013344566896583882,29
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.42849749206757143,1.628091145645673,0.7680365982271073,10.962564973629815,0.22642943401353496,80,0.013344566896583882,30
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4258014643858504,1.6738956301202677,0.7507279108942532,10.83627397185352,0.19560197653172234,81,0.013344566896583882,31
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43044523823044833,1.582029974846679,0.8042620454934419,11.088371270165359,0.24023969559343655,82,0.013344566896583882,32
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43474146861341095,1.6517144006347353,0.7608842247326539,10.919425636807768,0.1799604699795243,83,0.013344566896583882,33
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43297667336870244,1.6039241373167974,0.7770016311376329,10.97962865302873,0.24286242246460196,84,0.013344566896583882,34
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43661099084221744,1.638519011618433,0.7685158513096941,10.939958992437004,0.21628279186096516,85,0.013344566896583882,35
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4352822534761591,1.6017065992227668,0.8009782324376332,11.080088228905844,0.23528275047238736,86,0.013344566896583882,36
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4364115388717276,1.6302493565786327,0.7837998719865851,10.960475372032326,0.20498695873556044,87,0.013344566896583882,37
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4416044352668707,1.6047588333574727,0.8064584585832077,11.126984006120558,0.22398137149042147,88,0.013344566896583882,38
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.428015483091997,1.646817910294965,0.7500488976567958,10.769459795921666,0.20998208201345642,89,0.013344566896583882,39
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4290551943436393,1.629284242847154,0.7797360615384562,10.897767512924075,0.23718964825676356,90,0.013344566896583882,40
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43624225012287504,1.630558917119183,0.7876631504885464,11.090861408747205,0.17755990738416472,91,0.013344566896583882,41
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4378338870073273,1.5865650533975102,0.8088971174975501,11.180236952762026,0.28103452179100896,92,0.013344566896583882,42
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43242892875752603,1.6075024258161965,0.8032724508157514,11.073487226319413,0.21173664942858492,93,0.013344566896583882,43
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43835974412235845,1.614492248978979,0.7953757184279776,11.10136490210646,0.18227239674633147,94,0.013344566896583882,44
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4392440054415318,1.6091953893806246,0.8010462656597461,11.010071995569165,0.21016393394266614,95,0.013344566896583882,45
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4331924878363797,1.6257626892481667,0.7796519116117163,11.017051320552476,0.2250170688584875,96,0.013344566896583882,46
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.4392744266500093,1.5914192940356395,0.7989297735631292,11.031098399495397,0.23117325553356294,97,0.013344566896583882,47
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.42756806019488086,1.6586273814915007,0.7509454564192288,10.857523493980686,0.18226015532516796,98,0.013344566896583882,48
0.4340760247836987,1.627171622362021,0.7798230879736848,10.983632034545234,0.43396382976600667,1.6269503672083867,0.7892727628052566,11.053850944835231,0.21556334938241267,99,0.013344566896583882,49
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.771299199573206,1.730007600240653,1.5469151100677516,7.886102422838554,0.27803109272836685,100,0.022150210895596677,0
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7664152509598231,1.9107169056882511,1.266160048986667,7.3602312686364355,0.29054940568579324,101,0.022150210895596677,1
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7471043221630198,1.667126381180777,1.5557946627197858,7.94322527528745,0.3415680134025849,102,0.022150210895596677,2
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7867882463004748,1.5853163012378073,1.756995035766866,8.66157680390738,0.2908590344181206,103,0.022150210895596677,3
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7750652574932037,1.7090640955789982,1.57792622823726,8.063772371012597,0.28698249032268075,104,0.022150210895596677,4
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7523483078827911,1.7204724503690725,1.5089080937429986,7.782080780789032,0.29396816161061057,105,0.022150210895596677,5
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7726592577344786,1.652489893272426,1.6139031989642016,8.143845239401854,0.2696474840229872,106,0.022150210895596677,6
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7535255743070909,1.7772599577329655,1.3884907521260204,7.601951386768263,0.313907596006964,107,0.022150210895596677,7
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7632302854006868,1.6708026075352678,1.6253443357885067,8.031826936870987,0.38791234025328497,108,0.022150210895596677,8
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7645098937270188,1.7002843901717488,1.5387951165376899,7.98720069226043,0.21480991586373002,109,0.022150210895596677,9
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7585912523778212,1.8772506014877,1.3012539412422288,7.443072627412087,0.2967751125824763,110,0.022150210895596677,10
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7762691773460187,1.705912762531696,1.566271582444733,8.11402419695773,0.30229496614838863,111,0.022150210895596677,11
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7506868771435339,1.7756067471009263,1.361624338623094,7.542059625888011,0.30820403899352855,112,0.022150210895596677,12
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7504234628103393,1.8423542506599324,1.313156826312894,7.362590785845034,0.3892186774878977,113,0.022150210895596677,13
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7682997106334444,1.7778733292601452,1.4324671171326675,7.776690428255543,0.2812356995363994,114,0.022150210895596677,14
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.778464351719078,1.6890733437859309,1.5456309539624353,8.158496461590545,0.24122475917672265,115,0.022150210895596677,15
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7756198242976666,1.5851122715610135,1.75134626700996,8.37074214173444,0.2521402711552974,116,0.022150210895596677,16
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7808743621181294,1.6411890736745676,1.7053372728673923,8.364874562877826,0.29136486897388,117,0.022150210895596677,17
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7780708073101343,1.8001324089951822,1.4218496051307445,7.848329704147146,0.27319460186700284,118,0.022150210895596677,18
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7673163744233498,1.8010734019543426,1.3738060853964584,7.597775617335612,0.2816650732386432,119,0.022150210895596677,19
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.779982125874026,1.7984899743539824,1.4568334910379575,7.805489066879472,0.25551489634288777,120,0.022150210895596677,20
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7701368303919766,1.7017239904895531,1.541744720941906,7.917827596977405,0.27240035645378174,121,0.022150210895596677,21
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7784848924043598,1.7164050689710577,1.5186194193728961,7.97686333055469,0.3075582823680697,122,0.022150210895596677,22
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7670757258736804,1.9716795895802852,1.2068221756673658,7.256090251789856,0.27250187439768964,123,0.022150210895596677,23
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7925592996183995,1.675218696763343,1.6045411683477468,8.14798318485596,0.28055685688102155,124,0.022150210895596677,24
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.8054536362596986,1.6153035261241133,1.6733952724237722,8.613441306994789,0.2494349789695536,125,0.022150210895596677,25
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.750943765241666,1.6691595060297015,1.5277464479198593,7.95088361284553,0.32574835400706265,126,0.022150210895596677,26
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7812342587831461,1.7491174899966104,1.4568501213126326,7.881907516186246,0.272208483323672,127,0.022150210895596677,27
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.748652939160252,1.7536563771085312,1.4341836861358712,7.629906393760923,0.2651587160513304,128,0.022150210895596677,28
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7692987006184842,1.8171459133191865,1.3680704702052944,7.594856859193734,0.2996589913747279,129,0.022150210895596677,29
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.770091355452387,1.6937158986371923,1.5300349124426587,7.956311750287284,0.30373892100054556,130,0.022150210895596677,30
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7867244573516275,1.6621277204721348,1.6996674045107087,8.367737138787287,0.31727457439304874,131,0.022150210895596677,31
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7593726394461375,1.8016586378441377,1.3365038675358807,7.594256542992984,0.2635313802318842,132,0.022150210895596677,32
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7877384558685907,1.6571537739008466,1.6577651633005672,8.253112043846633,0.35558272797844875,133,0.022150210895596677,33
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7915161235425543,1.6100727310215492,1.717691694067807,8.433904896351619,0.2787179606421273,134,0.022150210895596677,34
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7635176249091057,1.7217012945194943,1.5051164533636394,7.848159623593986,0.3857030125011792,135,0.022150210895596677,35
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7620514894693964,1.6766982041883802,1.5801203353376194,7.979189674025378,0.2810575369077305,136,0.022150210895596677,36
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7714560731956778,1.6928849918269588,1.529280291295857,8.064547853607813,0.3203220766260905,137,0.022150210895596677,37
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7665603015320395,1.6857783033583467,1.522245531615565,8.048553790776436,0.2508341339181089,138,0.022150210895596677,38
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.8025844706012688,1.6547101536477997,1.6871010576867203,8.396649516926763,0.2579692156533418,139,0.022150210895596677,39
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.778802560696878,1.794898729236151,1.4109720161757824,7.805796934907605,0.3281414225856586,140,0.022150210895596677,40
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7584119379602483,1.6206882545951582,1.614981067202422,8.059012493504056,0.26830827528293155,141,0.022150210895596677,41
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7895980728076745,1.6330148213017628,1.716096812025062,8.532215188615988,0.2871208327510241,142,0.022150210895596677,42
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7533138742990232,1.7185319474750618,1.4406819857606146,7.867402865715758,0.28660713934743015,143,0.022150210895596677,43
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7842158498893143,1.6835293928609993,1.5974158576125228,7.989385143692489,0.2507921084518289,144,0.022150210895596677,44
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7899759572128683,1.619885479923971,1.7041060359737297,8.453213629220867,0.2891286533476705,145,0.022150210895596677,45
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.774004331739107,1.6665551991641028,1.5688379582960996,8.247865444461736,0.2779286141055077,146,0.022150210895596677,46
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7727388366943038,1.752340045979973,1.458647373707071,7.800510918262084,0.2977457037745897,147,0.022150210895596677,47
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7513141324091489,1.80571308124702,1.3398732812921674,7.625058606971257,0.33237907101573444,148,0.022150210895596677,48
0.7748873528087707,1.697140625470109,1.5608079418539442,8.026810731340035,0.7785256220171107,1.6668331740262943,1.663827725239781,8.16901180278988,0.23692166880146404,149,0.022150210895596677,49
0.6751674075978696,1.1830885164587193,0.9344537401708612,12.983875480542116,0.677123730894951,1.1636894778611147,1.0358138583735945,14.064093057102461,1.158120511657715,150,0.05689310452935256,0
0.6751674075978696,1.1830885164587193,0.9344537401708612,12.983875480542116,0.678185391637282,1.1450291897071434,0.946886038226325,12.907524927105401,1.094635919149921,151,0.05689310452935256,1
